snapped_lat,snapped_lon,status,walkscore,description,updated
40.476,-80.0295,1,41,Car-Dependent,2014-10-01 03:34:40.409830
40.476,-80.025,1,26,Car-Dependent,2014-12-10 14:53:50.893080
40.476,-80.0205,1,11,Car-Dependent,2014-10-03 02:19:50.392110
40.476,-80.0145,1,15,Car-Dependent,2014-11-25 17:38:01.501680
40.476,-80.01,1,20,Car-Dependent,2014-07-20 00:42:44.538840
40.476,-80.0055,1,5,Car-Dependent,2014-12-24 05:56:12.248770
40.476,-79.9995,1,0,Car-Dependent,2014-03-24 15:01:35.901200
40.476,-79.995,1,3,Car-Dependent,2014-03-24 04:23:54.386770
40.476,-79.9905,1,15,Car-Dependent,2014-12-25 08:54:59.136060
40.476,-79.9845,1,17,Car-Dependent,2014-09-29 14:51:55.779460
40.476,-79.98,1,16,Car-Dependent,2015-01-14 06:16:54.603710
40.476,-79.9755,1,14,Car-Dependent,2014-12-07 10:52:07.044470
40.476,-79.9695,1,66,Somewhat Walkable,2014-08-21 00:31:15.088690
40.476,-79.965,1,62,Somewhat Walkable,2014-03-17 21:28:12.930950
40.476,-79.9605,1,72,Very Walkable,2015-01-07 04:06:39.210050
40.476,-79.9545,1,58,Somewhat Walkable,2014-03-17 21:28:51.362080
40.476,-79.95,1,62,Somewhat Walkable,2014-03-17 21:27:54.630260
40.476,-79.9455,1,45,Car-Dependent,2014-03-17 21:35:16.255040
40.476,-79.9395,1,22,Car-Dependent,2014-10-31 06:00:22.556280
40.476,-79.935,1,17,Car-Dependent,2014-11-14 16:01:46.102520
40.476,-79.9305,1,39,Car-Dependent,2014-11-19 23:10:58.427960
40.476,-79.9245,1,60,Somewhat Walkable,2014-10-10 09:40:41.080570
40.476,-79.92,1,67,Somewhat Walkable,2014-08-03 11:51:02.922060
40.476,-79.9155,1,54,Somewhat Walkable,2014-10-06 17:15:01.564010
40.476,-79.9095,1,11,Car-Dependent,2014-03-17 21:32:22.161960
40.476,-79.905,1,23,Car-Dependent,2014-03-17 21:31:09.083180
40.482,-80.1,1,23,Car-Dependent,2014-11-16 11:01:53.627010
40.482,-80.0955,1,13,Car-Dependent,2015-01-07 19:12:34.888870
40.482,-80.0895,1,13,Car-Dependent,2014-11-05 06:39:38.185000
40.482,-80.085,1,11,Car-Dependent,2014-11-29 18:18:52.968500
40.482,-80.0805,1,9,Car-Dependent,2014-11-19 02:40:32.053810
40.482,-80.0745,1,14,Car-Dependent,2014-03-24 15:55:47.829760
40.482,-80.07,1,26,Car-Dependent,2014-10-15 09:51:57.915430
40.482,-80.0655,1,22,Car-Dependent,2014-12-02 07:15:19.561360
40.482,-80.0595,1,29,Car-Dependent,2014-03-24 15:52:59.475210
40.482,-80.055,2,,,
40.482,-80.0505,1,31,Car-Dependent,2014-03-24 04:57:57.678520
40.482,-80.0445,1,44,Car-Dependent,2014-10-06 18:15:02.155900
40.482,-80.04,1,51,Somewhat Walkable,2014-10-06 18:14:42.340080
40.482,-80.0355,1,39,Car-Dependent,2014-12-01 17:07:47.571360
40.482,-80.0295,1,36,Car-Dependent,2014-10-06 18:14:20.675700
40.482,-80.025,1,9,Car-Dependent,2014-10-06 18:14:50.801000
40.482,-80.0205,1,15,Car-Dependent,2014-10-19 20:38:15.492410
40.482,-80.0145,1,27,Car-Dependent,2014-06-13 20:14:03.410140
40.482,-80.01,1,21,Car-Dependent,2014-12-19 15:28:43.902260
40.482,-80.0055,1,10,Car-Dependent,2015-01-11 23:07:57.006460
40.482,-79.9995,1,14,Car-Dependent,2015-01-13 03:40:06.337540
40.482,-79.995,1,1,Car-Dependent,2014-03-24 04:24:44.512480
40.482,-79.9905,1,2,Car-Dependent,2014-03-24 04:25:34.886650
40.482,-79.9845,1,23,Car-Dependent,2014-08-06 21:05:43.285990
40.482,-79.98,1,41,Car-Dependent,2014-05-29 18:51:37.558100
40.482,-79.9755,1,54,Somewhat Walkable,2014-07-07 03:07:57.535290
40.482,-79.9695,1,19,Car-Dependent,2015-01-10 18:55:40.302470
40.482,-79.965,1,16,Car-Dependent,2014-11-02 23:51:14.298850
40.482,-79.9605,1,40,Car-Dependent,2014-03-17 21:34:53.803260
40.482,-79.9545,1,69,Somewhat Walkable,2015-01-15 15:37:08.407110
40.482,-79.95,1,63,Somewhat Walkable,2014-11-20 21:58:55.844630
40.482,-79.9455,1,47,Car-Dependent,2014-09-26 20:13:56.571330
40.482,-79.9395,1,33,Car-Dependent,2014-08-22 13:56:33.370940
40.482,-79.935,1,19,Car-Dependent,2014-09-29 14:51:46.444890
40.482,-79.9305,1,40,Car-Dependent,2014-10-10 09:40:48.184120
40.482,-79.9245,1,62,Somewhat Walkable,2014-03-17 21:38:07.624790
40.482,-79.92,1,40,Car-Dependent,2014-03-17 21:33:44.385950
40.482,-79.9155,1,22,Car-Dependent,2014-03-17 21:35:06.163300
40.482,-79.9095,1,8,Car-Dependent,2014-03-17 21:34:16.541190
40.482,-79.905,1,35,Car-Dependent,2014-03-17 21:26:18.715590
40.4865,-80.1,1,25,Car-Dependent,2009-06-10 09:41:19.649931
40.4865,-80.0955,1,8,Car-Dependent,2015-01-05 07:28:58.768980
40.4865,-80.0895,1,13,Car-Dependent,2014-12-26 10:49:36.504490
40.4865,-80.085,1,14,Car-Dependent,2014-08-09 06:38:17.777720
40.4865,-80.0805,1,21,Car-Dependent,2014-03-24 15:50:21.031220
40.4865,-80.0745,1,14,Car-Dependent,2015-01-13 03:43:40.580930
40.4865,-80.07,1,17,Car-Dependent,2014-03-24 15:54:42.883310
40.4865,-80.0655,1,20,Car-Dependent,2014-03-24 15:53:57.597270
40.4865,-80.0595,1,58,Somewhat Walkable,2009-05-04 23:38:47.706248
40.4865,-80.055,1,31,Car-Dependent,2014-11-25 17:37:59.410510
40.4865,-80.0505,1,29,Car-Dependent,2015-01-07 19:12:33.489690
40.4865,-80.0445,1,51,Somewhat Walkable,2014-10-29 18:00:08.373210
40.4865,-80.04,1,50,Somewhat Walkable,2014-10-27 19:27:53.828670
40.4865,-80.0355,1,34,Car-Dependent,2014-07-18 01:21:31.380620
40.4865,-80.0295,1,15,Car-Dependent,2014-12-11 23:24:09.723350
40.4865,-80.025,1,21,Car-Dependent,2014-04-03 22:54:23.903140
40.4865,-80.0205,1,21,Car-Dependent,2014-03-24 15:55:15.107920
40.4865,-80.0145,1,36,Car-Dependent,2014-11-15 08:19:22.010410
40.4865,-80.01,1,24,Car-Dependent,2014-03-24 15:56:43.225130
40.4865,-80.0055,1,6,Car-Dependent,2014-10-21 16:30:30.464280
40.4865,-79.9995,1,2,Car-Dependent,2014-12-18 04:58:00.342450
40.4865,-79.995,1,0,Car-Dependent,2015-01-17 00:43:09.943600
40.4865,-79.9905,1,0,Car-Dependent,2014-06-04 07:57:55.339870
40.4865,-79.9845,1,7,Car-Dependent,2014-05-29 18:52:04.105830
40.4865,-79.98,1,36,Car-Dependent,2014-03-24 04:27:28.487350
40.4865,-79.9755,1,39,Car-Dependent,2014-03-24 04:24:04.599080
40.4865,-79.9695,1,43,Car-Dependent,2014-11-10 20:02:46.629990
40.4865,-79.965,1,37,Car-Dependent,2014-12-28 15:49:08.256120
40.4865,-79.9605,1,23,Car-Dependent,2014-10-13 15:34:42.509210
40.4865,-79.9545,1,46,Car-Dependent,2014-03-24 15:00:33.077970
40.4865,-79.95,1,32,Car-Dependent,2014-10-14 01:34:21.338160
40.4865,-79.9455,1,39,Car-Dependent,2014-03-17 21:27:12.532420
40.4865,-79.9395,1,27,Car-Dependent,2015-01-13 03:40:16.231170
40.4865,-79.935,1,20,Car-Dependent,2014-11-18 20:19:35.325740
40.4865,-79.9305,1,43,Car-Dependent,2014-12-10 14:55:40.052930
40.4865,-79.9245,1,48,Car-Dependent,2014-11-26 13:13:56.651400
40.4865,-79.92,1,37,Car-Dependent,2014-03-17 21:27:26.261530
40.4865,-79.9155,1,20,Car-Dependent,2014-03-17 21:30:52.242240
40.4865,-79.9095,1,5,Car-Dependent,2014-03-17 21:26:54.246760
40.4865,-79.905,1,67,Somewhat Walkable,2014-03-17 21:37:48.776470
40.491,-80.1,1,20,Car-Dependent,2009-06-10 09:41:45.421173
40.491,-80.0955,1,5,Car-Dependent,2014-03-24 15:56:59.593730
40.491,-80.0895,1,12,Car-Dependent,2014-03-24 15:57:52.375950
40.491,-80.085,1,6,Car-Dependent,2014-11-14 21:23:45.920080
40.491,-80.0805,1,11,Car-Dependent,2014-03-24 15:53:53.066450
40.491,-80.0745,2,,,
40.491,-80.07,2,,,
40.491,-80.0655,1,58,Somewhat Walkable,2009-05-04 23:38:47.705621
40.491,-80.0595,1,50,Somewhat Walkable,2015-01-07 04:05:38.355690
40.491,-80.055,1,55,Somewhat Walkable,2014-09-29 15:02:02.394130
40.491,-80.0505,1,56,Somewhat Walkable,2014-09-26 20:16:14.693780
40.491,-80.0445,1,51,Somewhat Walkable,2014-10-03 02:20:01.712410
40.491,-80.04,1,21,Car-Dependent,2015-01-13 03:43:40.080240
40.491,-80.0355,1,22,Car-Dependent,2014-09-06 14:43:51.624590
40.491,-80.0295,1,8,Car-Dependent,2014-11-19 13:38:11.480370
40.491,-80.025,1,33,Car-Dependent,2014-12-02 21:40:24.199800
40.491,-80.0205,1,39,Car-Dependent,2014-10-03 02:19:57.057940
40.491,-80.0145,1,33,Car-Dependent,2014-12-11 23:24:09.762450
40.491,-80.01,1,19,Car-Dependent,2014-03-24 15:51:52.048630
40.491,-80.0055,1,2,Car-Dependent,2015-01-19 01:36:41.813950
40.491,-79.9995,1,1,Car-Dependent,2014-04-13 17:00:51.320630
40.491,-79.995,1,0,Car-Dependent,2014-03-24 04:27:53.810840
40.491,-79.9905,1,0,Car-Dependent,2014-10-12 23:56:31.465090
40.491,-79.9845,1,17,Car-Dependent,2014-03-24 04:26:22.119470
40.491,-79.98,1,28,Car-Dependent,2014-03-24 04:26:36.757030
40.491,-79.9755,1,24,Car-Dependent,2014-03-24 04:26:11.421720
40.491,-79.9695,1,40,Car-Dependent,2014-11-10 20:02:57.233540
40.491,-79.965,1,26,Car-Dependent,2014-09-25 10:11:39.554420
40.491,-79.9605,1,36,Car-Dependent,2014-03-24 15:07:24.969730
40.491,-79.9545,1,27,Car-Dependent,2014-11-19 07:14:00.362940
40.491,-79.95,1,27,Car-Dependent,2014-03-24 15:09:10.055350
40.491,-79.9455,1,42,Car-Dependent,2014-03-24 15:03:40.531160
40.491,-79.9395,1,53,Somewhat Walkable,2014-03-24 15:07:05.842100
40.491,-79.935,1,41,Car-Dependent,2014-11-02 14:51:52.123710
40.491,-79.9305,1,14,Car-Dependent,2014-03-17 21:36:01.529480
40.491,-79.9245,1,59,Somewhat Walkable,2014-03-17 21:30:47.738030
40.491,-79.92,1,51,Somewhat Walkable,2014-03-24 15:03:59.840520
40.491,-79.9155,1,39,Car-Dependent,2014-03-24 15:00:44.346220
40.491,-79.9095,1,50,Somewhat Walkable,2014-03-24 15:00:33.519810
40.491,-79.905,1,70,Very Walkable,2014-11-13 12:36:22.031600
40.497,-80.1,1,0,Car-Dependent,2014-03-24 15:56:36.740020
40.497,-80.0955,1,1,Car-Dependent,2014-03-24 15:54:53.495870
40.497,-80.0895,1,3,Car-Dependent,2014-12-31 17:54:12.595010
40.497,-80.085,1,8,Car-Dependent,2014-03-24 15:54:14.317820
40.497,-80.0805,1,16,Car-Dependent,2014-03-24 15:58:34.337520
40.497,-80.0745,2,,,
40.497,-80.07,1,48,Car-Dependent,2014-09-25 10:23:01.185010
40.497,-80.0655,1,57,Somewhat Walkable,2014-09-26 20:16:12.681310
40.497,-80.0595,1,69,Somewhat Walkable,2014-10-21 16:30:22.012100
40.497,-80.055,1,70,Somewhat Walkable,2014-11-29 18:18:51.497660
40.497,-80.0505,1,59,Somewhat Walkable,2015-01-07 04:05:38.053880
40.497,-80.0445,1,17,Car-Dependent,2015-01-11 23:07:58.411440
40.497,-80.04,1,7,Car-Dependent,2014-08-19 14:22:21.673620
40.497,-80.0355,1,7,Car-Dependent,2014-03-24 15:52:52.607080
40.497,-80.0295,1,13,Car-Dependent,2014-08-03 23:54:30.673780
40.497,-80.025,1,7,Car-Dependent,2014-07-28 12:56:31.528670
40.497,-80.0205,1,24,Car-Dependent,2014-11-02 11:33:57.309670
40.497,-80.0145,1,12,Car-Dependent,2014-12-03 22:15:45.393720
40.497,-80.01,1,8,Car-Dependent,2014-09-29 15:02:04.316150
40.497,-80.0055,1,3,Car-Dependent,2014-07-23 21:27:01.816780
40.497,-79.9995,1,1,Car-Dependent,2014-10-16 21:14:04.466150
40.497,-79.995,1,10,Car-Dependent,2014-03-24 04:26:36.883840
40.497,-79.9905,1,18,Car-Dependent,2014-03-24 04:25:05.960170
40.497,-79.9845,1,20,Car-Dependent,2014-03-24 04:26:43.025630
40.497,-79.98,1,28,Car-Dependent,2014-10-06 17:15:11.102320
40.497,-79.9755,1,37,Car-Dependent,2014-11-25 17:29:04.492110
40.497,-79.9695,1,11,Car-Dependent,2014-12-13 13:23:21.255300
40.497,-79.965,1,24,Car-Dependent,2014-07-18 01:10:24.336850
40.497,-79.9605,1,33,Car-Dependent,2015-01-09 22:38:04.826750
40.497,-79.9545,1,27,Car-Dependent,2015-01-04 23:54:30.407940
40.497,-79.95,1,44,Car-Dependent,2014-08-03 23:57:09.548410
40.497,-79.9455,1,46,Car-Dependent,2014-08-06 21:05:43.371490
40.497,-79.9395,1,60,Somewhat Walkable,2014-03-24 15:07:21.350920
40.497,-79.935,1,46,Car-Dependent,2014-08-01 23:53:05.595910
40.497,-79.9305,1,49,Car-Dependent,2014-08-06 21:05:40.039960
40.497,-79.9245,1,41,Car-Dependent,2014-07-31 12:35:24.841530
40.497,-79.92,1,32,Car-Dependent,2014-12-05 10:32:01.754980
40.497,-79.9155,1,22,Car-Dependent,2015-01-08 19:42:14.342470
40.497,-79.9095,1,15,Car-Dependent,2014-03-24 15:04:35.575560
40.497,-79.905,1,44,Car-Dependent,2014-11-20 21:58:52.092400
40.5015,-80.1,1,6,Car-Dependent,2014-03-24 18:31:11.907320
40.5015,-80.0955,1,5,Car-Dependent,2014-06-04 07:57:53.684400
40.5015,-80.0895,1,1,Car-Dependent,2014-03-24 18:30:15.918800
40.5015,-80.085,2,,,
40.5015,-80.0805,1,10,Car-Dependent,2014-03-24 06:06:54.775280
40.5015,-80.0745,1,45,Car-Dependent,2014-09-26 21:02:44.752840
40.5015,-80.07,1,52,Somewhat Walkable,2015-01-07 19:10:25.382990
40.5015,-80.0655,1,55,Somewhat Walkable,2014-12-29 21:24:52.613480
40.5015,-80.0595,1,63,Somewhat Walkable,2014-09-29 17:00:11.548150
40.5015,-80.055,1,51,Somewhat Walkable,2014-11-29 18:39:25.424490
40.5015,-80.0505,1,47,Car-Dependent,2014-10-12 06:57:51.373390
40.5015,-80.0445,1,21,Car-Dependent,2014-09-26 21:02:46.614520
40.5015,-80.04,1,13,Car-Dependent,2014-10-06 18:55:38.094270
40.5015,-80.0355,1,9,Car-Dependent,2014-09-11 10:43:03.588810
40.5015,-80.0295,1,4,Car-Dependent,2014-06-01 23:13:34.530770
40.5015,-80.025,1,10,Car-Dependent,2014-03-24 06:07:38.116570
40.5015,-80.0205,1,12,Car-Dependent,2014-03-24 06:07:26.661240
40.5015,-80.0145,1,10,Car-Dependent,2014-11-05 17:12:55.247780
40.5015,-80.01,1,15,Car-Dependent,2014-12-15 22:44:21.004790
40.5015,-80.0055,1,12,Car-Dependent,2014-06-30 12:33:33.880180
40.5015,-79.9995,1,2,Car-Dependent,2014-08-26 15:24:56.150970
40.5015,-79.995,1,0,Car-Dependent,2014-03-24 08:14:50.225010
40.5015,-79.9905,1,28,Car-Dependent,2014-03-24 08:15:29.823510
40.5015,-79.9845,1,29,Car-Dependent,2014-09-18 00:29:35.598020
40.5015,-79.98,1,25,Car-Dependent,2014-10-16 21:43:59.727090
40.5015,-79.9755,1,33,Car-Dependent,2014-10-23 16:37:11.146090
40.5015,-79.9695,1,13,Car-Dependent,2014-09-06 15:28:45.446400
40.5015,-79.965,1,18,Car-Dependent,2014-10-27 19:57:27.728440
40.5015,-79.9605,1,5,Car-Dependent,2014-10-06 21:29:52.568840
40.5015,-79.9545,1,20,Car-Dependent,2014-08-31 04:55:55.429360
40.5015,-79.95,1,29,Car-Dependent,2014-11-10 20:40:36.912600
40.5015,-79.9455,1,50,Car-Dependent,2014-11-03 17:37:53.602740
40.5015,-79.9395,1,34,Car-Dependent,2015-01-07 19:11:24.819270
40.5015,-79.935,1,46,Car-Dependent,2014-08-31 04:55:55.176560
40.5015,-79.9305,1,26,Car-Dependent,2014-09-01 04:43:48.095700
40.5015,-79.9245,1,23,Car-Dependent,2014-10-06 21:29:52.926530
40.5015,-79.92,1,8,Car-Dependent,2014-11-18 20:49:55.824520
40.5015,-79.9155,1,4,Car-Dependent,2014-11-18 20:49:51.009090
40.5015,-79.9095,1,0,Car-Dependent,2014-03-24 18:19:41.133770
40.5015,-79.905,1,1,Car-Dependent,2014-11-17 17:21:38.605440
40.506,-80.1,1,24,Car-Dependent,2014-03-24 18:28:56.987740
40.506,-80.0955,2,,,
40.506,-80.0895,1,25,Car-Dependent,2014-03-24 06:08:37.008730
40.506,-80.085,1,28,Car-Dependent,2014-09-08 18:28:05.315600
40.506,-80.0805,1,34,Car-Dependent,2015-01-19 05:26:11.478260
40.506,-80.0745,1,40,Car-Dependent,2014-10-25 18:17:33.793580
40.506,-80.07,1,37,Car-Dependent,2014-11-25 17:39:47.604850
40.506,-80.0655,1,27,Car-Dependent,2014-10-29 10:50:52.773540
40.506,-80.0595,1,30,Car-Dependent,2014-10-25 18:17:17.025000
40.506,-80.055,1,13,Car-Dependent,2014-03-24 06:07:23.025690
40.506,-80.0505,1,28,Car-Dependent,2014-11-13 12:38:48.227390
40.506,-80.0445,1,15,Car-Dependent,2014-11-30 14:57:54.278860
40.506,-80.04,1,12,Car-Dependent,2014-06-13 20:02:46.593690
40.506,-80.0355,1,14,Car-Dependent,2014-12-13 13:28:42.117780
40.506,-80.0295,1,19,Car-Dependent,2014-12-06 04:21:35.835460
40.506,-80.025,1,26,Car-Dependent,2013-05-15 19:21:20.743356
40.506,-80.0205,1,18,Car-Dependent,2014-09-29 17:01:47.364820
40.506,-80.0145,1,22,Car-Dependent,2009-06-10 12:09:25.561824
40.506,-80.01,1,25,Car-Dependent,2013-05-03 10:55:49.318077
40.506,-80.0055,1,11,Car-Dependent,2014-07-18 00:50:12.645540
40.506,-79.9995,1,5,Car-Dependent,2014-11-02 01:36:23.265300
40.506,-79.995,1,21,Car-Dependent,2014-07-09 00:43:21.372690
40.506,-79.9905,1,30,Car-Dependent,2014-10-10 12:37:35.863910
40.506,-79.9845,1,28,Car-Dependent,2014-12-25 09:08:57.884130
40.506,-79.98,1,29,Car-Dependent,2014-09-09 22:15:33.326870
40.506,-79.9755,1,17,Car-Dependent,2014-12-06 04:28:57.736480
40.506,-79.9695,1,14,Car-Dependent,2014-05-29 19:15:52.363030
40.506,-79.965,1,18,Car-Dependent,2014-03-24 08:14:45.826070
40.506,-79.9605,1,25,Car-Dependent,2014-03-24 08:15:55.768420
40.506,-79.9545,1,14,Car-Dependent,2014-08-23 10:25:49.392810
40.506,-79.95,1,26,Car-Dependent,2014-10-06 21:30:00.268830
40.506,-79.9455,1,33,Car-Dependent,2014-07-23 21:46:37.540720
40.506,-79.9395,1,16,Car-Dependent,2014-08-18 23:43:31.867870
40.506,-79.935,1,23,Car-Dependent,2014-03-24 18:18:48.178040
40.506,-79.9305,1,11,Car-Dependent,2014-03-24 18:21:57.662140
40.506,-79.9245,1,1,Car-Dependent,2014-12-06 14:27:17.875730
40.506,-79.92,1,3,Car-Dependent,2014-05-27 03:53:24.821650
40.506,-79.9155,1,5,Car-Dependent,2014-12-26 10:52:18.400130
40.506,-79.9095,1,8,Car-Dependent,2014-03-24 18:21:42.633830
40.506,-79.905,1,1,Car-Dependent,2014-10-23 16:37:13.830300
40.512,-80.1,1,38,Car-Dependent,2014-12-11 23:40:57.208890
40.512,-80.0955,1,38,Car-Dependent,2014-09-26 21:02:47.218260
40.512,-80.0895,1,25,Car-Dependent,2014-10-23 16:07:22.656240
40.512,-80.085,1,25,Car-Dependent,2014-11-03 15:59:03.367370
40.512,-80.0805,1,4,Car-Dependent,2014-10-10 10:50:04.697680
40.512,-80.0745,1,18,Car-Dependent,2015-01-10 18:58:40.507840
40.512,-80.07,1,13,Car-Dependent,2014-04-16 21:46:03.412850
40.512,-80.0655,1,19,Car-Dependent,2014-03-24 06:08:19.820860
40.512,-80.0595,1,11,Car-Dependent,2014-03-24 06:08:18.103880
40.512,-80.055,1,3,Car-Dependent,2014-03-24 06:08:44.027680
40.512,-80.0505,1,16,Car-Dependent,2014-03-24 06:08:34.969960
40.512,-80.0445,1,24,Car-Dependent,2014-11-14 16:11:46.295780
40.512,-80.04,1,7,Car-Dependent,2014-10-21 16:59:39.321030
40.512,-80.0355,1,31,Car-Dependent,2014-03-24 06:08:49.264880
40.512,-80.0295,1,34,Car-Dependent,2014-07-02 16:55:20.878270
40.512,-80.025,1,23,Car-Dependent,2014-09-29 17:00:22.856260
40.512,-80.0205,1,30,Car-Dependent,2014-09-14 01:10:11.883350
40.512,-80.0145,1,35,Car-Dependent,2009-06-10 11:53:05.271904
40.512,-80.01,1,42,Car-Dependent,2009-06-10 12:02:20.078856
40.512,-80.0055,1,42,Car-Dependent,2009-06-10 12:27:40.190039
40.512,-79.9995,1,19,Car-Dependent,2014-10-10 12:37:22.455030
40.512,-79.995,1,19,Car-Dependent,2014-06-16 05:04:24.044140
40.512,-79.9905,1,15,Car-Dependent,2014-10-25 18:38:04.928940
40.512,-79.9845,1,15,Car-Dependent,2014-05-10 16:14:27.339150
40.512,-79.98,1,2,Car-Dependent,2014-10-28 19:31:50.219090
40.512,-79.9755,1,2,Car-Dependent,2014-06-25 23:42:47.596800
40.512,-79.9695,1,3,Car-Dependent,2014-10-03 06:34:26.533000
40.512,-79.965,1,3,Car-Dependent,2014-05-27 03:53:15.727710
40.512,-79.9605,1,35,Car-Dependent,2014-11-06 07:04:10.768750
40.512,-79.9545,1,45,Car-Dependent,2014-12-11 23:49:17.697930
40.512,-79.95,1,54,Somewhat Walkable,2014-12-31 17:53:00.347450
40.512,-79.9455,1,40,Car-Dependent,2014-09-23 17:54:23.473150
40.512,-79.9395,1,7,Car-Dependent,2014-07-13 21:36:06.880620
40.512,-79.935,1,7,Car-Dependent,2014-12-27 11:21:29.568540
40.512,-79.9305,1,1,Car-Dependent,2014-08-05 16:10:20.849310
40.512,-79.9245,1,2,Car-Dependent,2014-03-24 18:18:57.705470
40.512,-79.92,1,3,Car-Dependent,2014-11-13 13:23:28.487380
40.512,-79.9155,1,2,Car-Dependent,2014-07-21 17:15:20.244660
40.512,-79.9095,1,1,Car-Dependent,2014-11-02 05:16:10.003940
40.512,-79.905,1,0,Car-Dependent,2014-10-16 21:44:03.573870
40.5165,-80.1,1,16,Car-Dependent,2014-05-29 19:15:10.811280
40.5165,-80.0955,1,28,Car-Dependent,2014-12-26 10:48:48.450840
40.5165,-80.0895,1,12,Car-Dependent,2014-12-28 15:51:19.361820
40.5165,-80.085,1,2,Car-Dependent,2014-10-01 04:57:30.597030
40.5165,-80.0805,1,32,Car-Dependent,2014-08-15 07:31:12.349340
40.5165,-80.0745,1,13,Car-Dependent,2014-12-28 15:51:25.100840
40.5165,-80.07,1,10,Car-Dependent,2014-11-26 13:29:44.524210
40.5165,-80.0655,1,15,Car-Dependent,2014-03-24 06:07:21.860480
40.5165,-80.0595,1,1,Car-Dependent,2014-03-24 06:08:12.517720
40.5165,-80.055,1,2,Car-Dependent,2014-03-24 06:07:42.651740
40.5165,-80.0505,1,22,Car-Dependent,2014-08-22 14:08:49.718050
40.5165,-80.0445,1,37,Car-Dependent,2014-11-10 20:10:48.448190
40.5165,-80.04,1,35,Car-Dependent,2014-12-16 15:16:36.318330
40.5165,-80.0355,1,66,Somewhat Walkable,2014-10-13 06:14:50.270130
40.5165,-80.0295,1,52,Somewhat Walkable,2014-06-06 17:24:57.309160
40.5165,-80.025,1,45,Car-Dependent,2014-10-13 20:26:16.227300
40.5165,-80.0205,1,46,Car-Dependent,2014-07-23 21:31:56.211670
40.5165,-80.0145,1,21,Car-Dependent,2015-01-05 18:52:51.628150
40.5165,-80.01,1,30,Car-Dependent,2015-01-11 23:05:15.574300
40.5165,-80.0055,1,43,Car-Dependent,2014-10-06 18:55:43.394740
40.5165,-79.9995,1,34,Car-Dependent,2014-10-27 19:57:30.809080
40.5165,-79.995,1,6,Car-Dependent,2014-12-29 21:41:31.708190
40.5165,-79.9905,1,3,Car-Dependent,2014-12-26 10:52:18.458200
40.5165,-79.9845,1,17,Car-Dependent,2014-08-29 16:12:38.565950
40.5165,-79.98,1,2,Car-Dependent,2014-11-16 11:31:31.649160
40.5165,-79.9755,1,16,Car-Dependent,2014-03-24 08:15:04.754720
40.5165,-79.9695,1,10,Car-Dependent,2014-10-27 19:57:30.637140
40.5165,-79.965,1,6,Car-Dependent,2014-10-23 16:37:13.640780
40.5165,-79.9605,1,41,Car-Dependent,2014-10-01 05:35:14.986260
40.5165,-79.9545,1,44,Car-Dependent,2014-10-13 16:20:19.349220
40.5165,-79.95,1,57,Somewhat Walkable,2012-06-30 19:36:48.206939
40.5165,-79.9455,1,10,Car-Dependent,2014-10-19 21:35:27.549530
40.5165,-79.9395,1,25,Car-Dependent,2014-03-24 08:15:57.290360
40.5165,-79.935,1,3,Car-Dependent,2014-12-31 07:01:38.889190
40.5165,-79.9305,1,1,Car-Dependent,2014-10-29 00:45:43.098950
40.5165,-79.9245,1,6,Car-Dependent,2014-07-27 02:11:13.346910
40.5165,-79.92,1,10,Car-Dependent,2015-01-09 22:53:13.478740
40.5165,-79.9155,1,6,Car-Dependent,2014-08-17 22:51:25.982220
40.5165,-79.9095,1,0,Car-Dependent,2014-10-25 18:38:03.484920
40.5165,-79.905,1,1,Car-Dependent,2014-03-24 18:20:40.915880
40.521,-80.1,1,3,Car-Dependent,2014-11-18 20:22:36.161680
40.521,-80.0955,1,8,Car-Dependent,2014-11-30 14:57:54.380880
40.521,-80.0895,1,7,Car-Dependent,2014-11-14 08:51:44.294510
40.521,-80.085,1,5,Car-Dependent,2014-03-24 06:06:59.496070
40.521,-80.0805,1,7,Car-Dependent,2014-03-24 06:08:12.637750
40.521,-80.0745,1,18,Car-Dependent,2014-05-27 03:28:58.118860
40.521,-80.07,1,22,Car-Dependent,2014-05-05 15:55:27.836130
40.521,-80.0655,1,20,Car-Dependent,2014-03-24 06:08:22.525610
40.521,-80.0595,1,2,Car-Dependent,2014-05-29 19:15:05.538560
40.521,-80.055,1,12,Car-Dependent,2014-03-24 06:08:38.894000
40.521,-80.0505,1,15,Car-Dependent,2014-11-14 08:51:47.784000
40.521,-80.0445,1,38,Car-Dependent,2014-10-01 04:57:27.875710
40.521,-80.04,1,56,Somewhat Walkable,2014-10-03 03:04:49.319520
40.521,-80.0355,1,65,Somewhat Walkable,2014-10-10 10:50:33.348840
40.521,-80.0295,1,62,Somewhat Walkable,2014-07-13 20:20:18.355110
40.521,-80.025,1,61,Somewhat Walkable,2014-10-06 18:55:25.530120
40.521,-80.0205,1,43,Car-Dependent,2014-03-24 06:08:02.698250
40.521,-80.0145,1,33,Car-Dependent,2014-11-20 22:03:03.310580
40.521,-80.01,1,26,Car-Dependent,2014-09-01 05:16:50.357360
40.521,-80.0055,1,52,Somewhat Walkable,2014-11-18 20:22:34.545200
40.521,-79.9995,1,2,Car-Dependent,2014-06-30 13:01:46.767150
40.521,-79.995,1,4,Car-Dependent,2015-01-05 03:00:34.242540
40.521,-79.9905,1,0,Car-Dependent,2014-09-07 18:22:27.198600
